EmployeeID,JoinDate,Department,Location,Age,Gender,Education,ExperienceYears,IsRemote,HasMentorAssigned,HasManagerMeetingScheduled,HRIntroCompleted,DeviceDeliveredOnTime,LoggedInFirstWeek,AttendedWelcomeSession,TotalDaysActive,Churned
EMP2093,05-01-2024,HR,UK,38,Male,Masters,8,0,1,1,0,0,1,1,601,1
EMP2094,02-05-2024,Finance,Canada,34,Female,Bachelors,12,0,1,1,1,1,1,0,483,0
EMP2095,25-11-2024,Engineering,UK,22,Female,Masters,11,1,1,1,1,1,1,1,276,0
EMP2096,18-12-2024,HR,Canada,23,Female,PhD,6,1,0,1,0,1,1,1,253,1
EMP2097,27-04-2024,Engineering,Germany,36,Female,Bachelors,1,0,0,1,0,1,0,1,488,1
EMP2098,20-10-2024,Marketing,US,33,Female,Masters,12,0,0,1,0,0,1,0,312,1
EMP2099,07-06-2024,Engineering,Germany,35,Male,Bachelors,11,1,1,0,1,1,1,1,447,0
EMP2100,29-10-2024,Marketing,Singapore,46,Female,Masters,6,0,0,1,1,1,1,1,303,0
EMP2101,15-08-2024,Sales,India,23,Male,Bachelors,14,0,1,0,1,1,0,0,378,1
EMP2102,30-12-2024,Sales,US,39,Female,Masters,2,0,0,1,1,1,1,1,241,0
EMP2103,03-08-2024,Product,Germany,43,Male,Bachelors,0,0,1,1,1,1,1,1,390,0
EMP2104,02-07-2024,Product,Singapore,28,Male,Bachelors,10,0,0,1,1,1,0,1,422,0
EMP2105,15-01-2024,Finance,India,44,Female,Bachelors,7,0,0,1,1,1,1,1,591,0
EMP2106,05-06-2024,HR,Singapore,46,Female,Bachelors,13,0,1,1,1,1,0,1,449,0
EMP2107,15-05-2024,Finance,UK,27,Female,Bachelors,11,1,1,1,1,1,1,1,470,0
EMP2108,17-09-2024,Marketing,UK,35,Female,Bachelors,2,0,1,1,1,1,1,1,345,0
EMP2109,05-06-2024,Finance,Canada,29,Male,Bachelors,10,1,0,1,1,1,0,0,449,1
EMP2110,16-02-2024,Engineering,US,48,Male,Masters,7,0,1,1,1,0,0,0,559,1
EMP2111,19-11-2024,Marketing,UK,43,Male,Masters,6,0,1,1,0,1,1,1,282,0
EMP2112,27-11-2024,Product,Singapore,23,Female,Masters,11,0,1,1,1,0,1,1,274,0
EMP2113,21-06-2024,Sales,US,38,Male,Masters,14,1,1,1,1,0,1,1,433,0
EMP2114,09-05-2024,Product,UK,26,Female,Bachelors,1,0,1,1,1,1,1,1,476,0
EMP2115,04-04-2024,HR,Canada,35,Male,Bachelors,12,1,0,1,1,1,1,0,511,0
EMP2116,24-04-2024,Marketing,Germany,46,Male,Bachelors,13,0,1,1,1,1,1,1,491,0
EMP2117,30-08-2024,Marketing,Canada,45,Male,Masters,13,0,1,1,1,1,1,0,363,0
EMP2118,18-10-2024,Engineering,India,41,Male,PhD,0,1,0,0,1,0,1,1,314,1
EMP2119,08-10-2024,HR,UK,42,Male,Bachelors,6,0,1,1,1,1,1,0,324,0
EMP2120,25-10-2024,Sales,India,42,Female,Bachelors,12,0,0,1,1,1,0,1,307,0
EMP2121,09-10-2024,Marketing,India,43,Male,Bachelors,0,1,1,1,1,1,1,0,323,0
EMP2122,09-03-2024,Marketing,Singapore,24,Male,Masters,5,0,1,1,1,1,1,1,537,0
EMP2123,27-05-2024,Engineering,US,26,Female,Masters,12,0,0,1,1,1,1,1,458,0
EMP2124,11-01-2024,Finance,Singapore,37,Male,Bachelors,10,1,0,1,1,1,1,0,595,0
EMP2125,10-09-2024,Sales,UK,39,Male,Bachelors,9,0,0,1,1,1,0,1,352,0
EMP2126,25-11-2024,Product,India,47,Female,Masters,10,1,1,1,0,1,1,0,276,1
EMP2127,25-12-2024,HR,Germany,38,Female,Masters,9,0,1,1,1,1,1,1,246,0
EMP2128,07-02-2024,Marketing,India,32,Female,Bachelors,7,1,0,0,1,1,1,1,568,0
EMP2129,13-05-2024,Marketing,Germany,38,Female,Masters,6,0,0,0,1,1,1,1,472,0
EMP2130,18-07-2024,Product,Singapore,37,Female,Bachelors,3,1,1,1,1,1,0,0,406,0
EMP2131,23-01-2024,Sales,Singapore,47,Female,Masters,0,0,0,1,1,0,1,1,583,0
EMP2132,29-10-2024,Finance,US,44,Male,Masters,0,0,1,0,1,1,1,1,303,0
EMP2133,11-12-2024,Marketing,India,23,Female,Bachelors,3,0,1,1,1,1,1,1,260,0
EMP2134,28-10-2024,Sales,Canada,25,Female,Bachelors,4,0,1,1,1,1,1,1,304,0
EMP2135,28-12-2024,Product,Singapore,42,Male,Masters,11,1,1,0,1,1,0,0,243,1
EMP2136,05-08-2024,Engineering,Singapore,28,Female,Bachelors,6,1,1,1,1,1,1,1,388,0
EMP2137,20-05-2024,Finance,US,23,Female,Masters,13,0,1,1,0,1,1,1,465,0
EMP2138,13-04-2024,HR,Germany,27,Male,Masters,3,1,1,1,1,0,1,1,502,0
EMP2139,28-07-2024,Marketing,US,38,Female,Masters,9,0,1,0,1,1,1,0,396,0
EMP2140,20-04-2024,Sales,India,28,Female,Bachelors,13,0,0,0,1,1,1,1,495,0
EMP2141,13-04-2024,Engineering,UK,46,Male,Bachelors,11,0,0,1,1,1,0,1,502,0
EMP2142,11-11-2024,HR,UK,26,Male,Masters,0,0,0,1,1,1,1,1,290,0
EMP2143,19-06-2024,Sales,Germany,26,Female,Bachelors,10,0,1,1,0,1,1,1,435,0
EMP2144,21-12-2024,Sales,Singapore,41,Female,Masters,9,1,1,1,0,1,1,1,250,0
EMP2145,19-11-2024,HR,Germany,37,Female,Masters,6,0,1,0,0,1,1,1,282,0
EMP2146,12-05-2024,Engineering,Singapore,40,Female,Bachelors,1,0,1,1,1,1,1,0,473,0
EMP2147,19-10-2024,Product,Singapore,30,Male,Masters,12,0,1,1,1,1,1,1,313,0
EMP2148,23-11-2024,Engineering,UK,26,Male,Bachelors,10,1,0,1,0,1,1,0,278,1
EMP2149,06-05-2024,Finance,Germany,29,Female,Bachelors,1,0,1,1,1,1,0,1,479,0
EMP2150,15-04-2024,Marketing,US,30,Male,PhD,7,0,0,1,1,1,1,1,500,0
EMP2151,01-04-2024,HR,Singapore,26,Male,PhD,11,0,0,1,1,0,1,1,514,0
EMP2152,13-10-2024,Product,Canada,31,Female,Bachelors,9,1,1,1,1,0,0,1,319,1
EMP2153,20-02-2024,HR,Canada,46,Female,Masters,9,0,1,1,1,1,1,0,555,0
EMP2154,29-01-2024,HR,US,23,Male,Bachelors,9,1,1,1,1,1,1,1,577,0
EMP2155,22-10-2024,Engineering,Canada,30,Male,Bachelors,4,0,1,1,1,0,0,0,310,1
EMP2156,23-10-2024,Marketing,India,32,Male,Bachelors,9,1,1,0,0,1,1,1,309,0
EMP2157,01-08-2024,Finance,Singapore,25,Male,Masters,1,0,1,0,1,1,1,1,392,0
EMP2158,23-09-2024,Sales,US,43,Female,Bachelors,4,0,1,1,1,1,1,1,339,0
EMP2159,13-09-2024,Sales,Germany,43,Female,Bachelors,7,0,1,1,0,0,0,1,349,1
EMP2160,28-10-2024,HR,Singapore,43,Female,Bachelors,5,0,1,1,1,1,1,1,304,0
EMP2161,10-04-2024,Marketing,US,23,Male,Masters,2,0,1,1,1,1,1,1,505,0
EMP2162,11-12-2024,Product,UK,44,Female,Bachelors,7,1,1,1,1,1,1,0,260,0
EMP2163,19-04-2024,Engineering,Germany,27,Male,Bachelors,14,1,0,0,1,0,1,1,496,1
EMP2164,30-06-2024,Marketing,UK,48,Male,Bachelors,13,1,1,1,1,1,1,1,424,0
EMP2165,08-11-2024,Marketing,Singapore,35,Male,Masters,8,0,1,1,1,1,1,1,293,0
EMP2166,01-01-2024,Engineering,Germany,22,Male,Masters,4,0,0,1,1,1,0,1,605,0
EMP2167,14-11-2024,HR,Canada,39,Male,Bachelors,12,0,1,1,1,1,1,1,287,0
EMP2168,24-02-2024,Marketing,US,28,Female,Masters,1,0,0,1,1,1,1,1,551,0
EMP2169,28-05-2024,Sales,Singapore,22,Female,Bachelors,1,1,1,1,1,0,1,1,457,0
EMP2170,04-11-2024,Engineering,India,22,Female,Masters,6,0,0,1,1,1,1,1,297,0
EMP2171,16-05-2024,Product,Germany,22,Female,Bachelors,0,1,1,0,1,1,1,1,469,0
EMP2172,20-07-2024,Finance,Germany,45,Female,Bachelors,9,0,1,1,1,1,1,1,404,0
EMP2173,08-11-2024,HR,Singapore,25,Male,Bachelors,11,1,1,1,1,1,0,0,293,0
EMP2174,26-04-2024,Engineering,Singapore,25,Male,Masters,1,0,1,1,0,1,1,0,489,1
EMP2175,02-06-2024,Finance,UK,39,Male,Masters,9,1,1,1,1,1,1,1,452,0
EMP2176,17-10-2024,Finance,Canada,48,Male,Bachelors,3,0,0,1,1,0,0,1,315,1
EMP2177,03-03-2024,Product,UK,32,Female,Masters,0,0,0,1,0,1,1,1,543,1
EMP2178,31-08-2024,Marketing,UK,48,Female,Bachelors,3,1,1,1,0,1,0,1,362,1
EMP2179,25-01-2024,Product,Canada,22,Male,Bachelors,12,0,1,1,1,1,0,1,581,0
EMP2180,30-03-2024,Marketing,India,49,Female,Bachelors,11,0,0,1,1,0,1,1,516,0
EMP2181,15-03-2024,Marketing,UK,31,Female,Masters,10,0,0,1,1,1,1,0,531,0
EMP2182,20-10-2024,Engineering,UK,30,Female,Masters,12,0,0,1,1,1,1,1,312,0
EMP2183,28-07-2024,Engineering,Germany,44,Male,Bachelors,9,0,1,1,1,1,1,1,396,0
EMP2184,12-12-2024,HR,Canada,25,Female,Bachelors,14,0,0,1,0,0,1,1,259,1
EMP2185,17-01-2024,Marketing,US,49,Male,Bachelors,4,0,0,0,1,0,1,1,589,1
EMP2186,07-05-2024,Finance,India,27,Male,Bachelors,8,0,1,1,1,1,1,1,478,0
EMP2187,29-12-2024,Sales,India,37,Male,Bachelors,0,0,1,1,1,1,0,1,242,0
EMP2188,07-09-2024,HR,Canada,23,Male,Bachelors,11,0,1,1,0,1,1,1,355,0
EMP2189,27-06-2024,Engineering,Singapore,44,Male,Bachelors,4,1,1,1,1,1,1,1,427,0
EMP2190,30-06-2024,Product,Singapore,39,Female,Bachelors,1,1,1,1,1,1,0,1,424,0
EMP2191,31-05-2024,HR,Germany,31,Male,Bachelors,8,0,1,1,1,1,1,0,454,0
EMP2192,25-01-2024,HR,Germany,45,Male,Bachelors,5,0,1,1,1,1,1,0,581,0
EMP2193,28-06-2024,HR,Canada,45,Female,Bachelors,1,0,0,1,0,0,0,1,426,1
EMP2194,16-07-2024,HR,Germany,38,Female,Masters,13,1,1,1,1,1,1,1,408,0
EMP2195,09-12-2024,Sales,India,34,Male,Bachelors,2,0,1,0,0,0,0,0,262,1
EMP2196,09-06-2024,Product,India,45,Female,Masters,13,0,0,1,1,1,1,0,445,0
EMP2197,25-06-2024,Product,US,39,Female,Bachelors,7,0,1,0,1,0,1,1,429,0
EMP2198,11-10-2024,Product,Singapore,43,Female,Bachelors,0,0,0,1,1,0,0,1,321,1
EMP2199,03-03-2024,Marketing,Canada,34,Male,Bachelors,11,0,1,1,0,1,1,1,543,0
EMP2200,29-05-2024,Finance,UK,38,Male,Bachelors,2,0,1,1,1,1,1,0,456,0
EMP2201,02-06-2024,Product,Singapore,26,Male,Bachelors,12,0,0,0,1,1,1,0,452,1
EMP2202,04-06-2024,HR,UK,32,Male,Masters,9,0,1,0,1,1,1,1,450,0
EMP2203,18-02-2024,HR,US,28,Female,Bachelors,0,0,1,1,0,0,0,1,557,1
EMP2204,02-12-2024,Product,US,31,Male,Bachelors,10,1,1,1,1,0,1,1,269,0
EMP2205,24-03-2024,Product,Germany,38,Female,Masters,10,0,1,1,1,1,1,1,522,0
EMP2206,26-12-2024,HR,US,36,Male,Bachelors,7,0,0,0,1,1,0,1,245,1
EMP2207,25-06-2024,Marketing,US,39,Male,Masters,0,0,1,0,1,1,1,1,429,0
EMP2208,27-05-2024,Engineering,UK,44,Male,Bachelors,12,0,1,1,1,1,1,0,458,0
EMP2209,27-04-2024,Engineering,Germany,43,Female,PhD,4,0,0,0,0,1,1,1,488,1
EMP2210,07-12-2024,Product,US,40,Male,Bachelors,3,0,1,1,1,1,1,0,264,0
EMP2211,03-03-2024,Sales,Singapore,47,Male,Bachelors,6,1,1,1,1,0,0,1,543,1
EMP2212,07-07-2024,Product,US,23,Male,Masters,13,0,1,0,1,1,1,0,417,0
EMP2213,25-12-2024,Product,Germany,47,Female,Bachelors,4,0,0,0,1,1,0,0,246,1
EMP2214,18-02-2024,Engineering,Canada,25,Male,Bachelors,7,0,1,0,1,1,1,1,557,0
EMP2215,22-11-2024,HR,Germany,24,Male,Masters,11,0,1,1,1,1,1,1,279,0
EMP2216,13-09-2024,Product,UK,28,Male,Bachelors,13,1,1,1,1,1,1,1,349,0
EMP2217,11-08-2024,HR,Canada,45,Male,Bachelors,10,0,0,1,1,1,1,1,382,0
EMP2218,20-05-2024,HR,Singapore,39,Male,Masters,0,0,1,1,1,1,0,1,465,0
EMP2219,02-08-2024,Sales,India,31,Male,Bachelors,4,1,1,1,1,1,1,0,391,0
EMP2220,29-07-2024,HR,Germany,28,Female,Masters,3,1,0,0,1,1,1,1,395,0
EMP2221,13-11-2024,Engineering,UK,29,Female,PhD,2,0,1,1,1,0,1,1,288,0
EMP2222,01-02-2024,Marketing,Singapore,27,Male,Bachelors,4,0,1,1,0,1,0,0,574,1
EMP2223,06-06-2024,Marketing,Canada,43,Female,Bachelors,9,0,0,1,1,1,0,1,448,0
EMP2224,11-10-2024,Finance,Singapore,47,Male,Bachelors,14,0,0,1,1,1,1,1,321,0
EMP2225,31-10-2024,Product,Germany,22,Female,Bachelors,2,1,1,1,1,1,1,1,301,0
EMP2226,12-10-2024,Engineering,US,25,Female,Masters,7,0,1,0,1,1,1,1,320,0
EMP2227,23-05-2024,HR,Germany,35,Male,Bachelors,12,0,1,1,0,1,1,1,462,0
EMP2228,19-01-2024,Marketing,India,38,Male,Bachelors,2,0,0,1,0,1,1,0,587,1
EMP2229,18-01-2024,Engineering,Germany,41,Female,Masters,0,0,1,1,1,1,1,1,588,0
EMP2230,13-09-2024,Marketing,Canada,39,Male,Masters,8,0,1,1,0,0,1,1,349,1
EMP2231,18-03-2024,HR,Canada,32,Male,Bachelors,14,1,0,1,1,1,0,0,528,1
EMP2232,23-06-2024,Marketing,Germany,42,Male,Bachelors,8,0,1,1,1,1,0,1,431,0
EMP2233,12-07-2024,Product,Canada,47,Male,Masters,5,0,0,1,1,1,1,1,412,0
EMP2234,22-04-2024,Product,US,35,Male,PhD,9,1,1,1,1,1,1,0,493,0
EMP2235,23-04-2024,Finance,Singapore,30,Male,Masters,0,0,1,1,1,1,1,0,492,0
EMP2236,09-08-2024,Finance,Germany,48,Male,Bachelors,7,1,1,1,1,1,1,1,384,0
EMP2237,14-06-2024,Marketing,US,36,Male,Bachelors,1,0,0,1,1,1,1,0,440,0
EMP2238,14-11-2024,Engineering,Singapore,33,Female,Bachelors,8,0,1,1,0,1,1,1,287,0
EMP2239,11-05-2024,Product,Singapore,31,Male,Bachelors,13,0,1,1,1,0,1,0,474,0
EMP2240,20-09-2024,Engineering,US,40,Female,Masters,7,1,1,1,1,1,1,0,342,0
EMP2241,24-02-2024,Engineering,UK,45,Male,Masters,2,0,1,1,1,1,1,0,551,0
EMP2242,24-12-2024,Marketing,Germany,40,Female,PhD,12,0,0,1,0,1,1,1,247,0
EMP2243,10-05-2024,Engineering,Singapore,27,Female,Bachelors,4,1,1,1,1,0,1,0,475,0
EMP2244,14-10-2024,Product,Singapore,41,Male,Masters,8,0,1,0,0,1,1,0,318,1
EMP2245,22-09-2024,HR,Canada,45,Male,Masters,12,0,1,1,1,1,1,1,340,0
EMP2246,31-12-2024,Finance,Singapore,48,Male,Masters,0,0,1,1,0,0,1,1,240,1
EMP2247,10-06-2024,HR,US,27,Female,Bachelors,8,0,1,1,1,1,1,0,444,0
EMP2248,27-03-2024,Engineering,Singapore,29,Female,Bachelors,14,0,0,1,0,1,0,1,519,1
EMP2249,24-02-2024,HR,UK,22,Female,Masters,3,0,1,0,1,1,0,0,551,1
EMP2250,14-10-2024,Product,Germany,43,Male,Bachelors,3,1,1,1,1,0,1,1,318,0
EMP2251,26-06-2024,Product,Germany,38,Male,Masters,14,1,1,0,1,1,1,1,428,0
EMP2252,14-12-2024,Engineering,Singapore,38,Male,Bachelors,3,0,1,1,1,1,1,0,257,0
EMP2253,08-01-2024,Marketing,India,45,Female,Masters,9,1,1,1,1,1,1,0,598,0
EMP2254,16-11-2024,HR,India,36,Male,Masters,11,0,0,1,1,1,1,1,285,0
EMP2255,08-11-2024,Marketing,US,28,Female,Masters,8,0,1,1,1,1,1,1,293,0
EMP2256,03-09-2024,Marketing,India,40,Female,Bachelors,13,0,1,1,1,1,1,0,359,0
EMP2257,18-11-2024,Sales,US,43,Male,Masters,5,0,1,1,1,0,1,0,283,0
EMP2258,11-09-2024,Engineering,Canada,46,Male,Masters,10,1,0,0,0,1,1,1,351,1
EMP2259,23-11-2024,Finance,US,44,Female,Bachelors,7,0,0,1,1,1,1,1,278,0
EMP2260,23-02-2024,Product,India,49,Male,Masters,11,0,1,1,1,1,1,0,552,0
EMP2261,05-09-2024,Product,Singapore,24,Male,Bachelors,13,0,1,0,0,1,1,1,357,1
EMP2262,26-08-2024,Engineering,Canada,43,Female,Bachelors,3,0,1,1,1,0,1,1,367,0
EMP2263,16-08-2024,Finance,India,32,Female,Bachelors,2,0,1,1,1,1,1,0,377,0
EMP2264,07-03-2024,Product,US,41,Male,Masters,13,0,1,0,1,1,1,1,539,0
EMP2265,20-02-2024,Engineering,UK,40,Male,Bachelors,0,0,0,1,1,1,1,0,555,0
EMP2266,06-04-2024,Product,Germany,30,Female,Masters,9,1,1,0,1,1,0,1,509,0
EMP2267,01-04-2024,Marketing,India,31,Female,Bachelors,14,0,1,1,1,1,1,1,514,0
EMP2268,20-09-2024,HR,US,23,Female,Bachelors,14,0,1,1,1,1,1,1,342,0
EMP2269,17-10-2024,HR,Canada,22,Male,PhD,6,0,1,1,0,0,1,1,315,1
EMP2270,05-04-2024,Product,India,37,Male,Masters,3,1,1,1,1,1,1,1,510,0
EMP2271,28-03-2024,Sales,India,39,Female,Masters,13,0,1,0,0,1,1,1,518,1
EMP2272,18-03-2024,Finance,Germany,44,Female,Bachelors,7,1,0,1,1,1,1,1,528,0
EMP2273,14-10-2024,Finance,US,47,Male,Bachelors,13,1,1,1,1,1,1,1,318,0
EMP2274,29-04-2024,Finance,UK,38,Female,Masters,2,1,0,0,1,1,1,1,486,0
EMP2275,28-10-2024,Marketing,Canada,27,Male,Masters,0,1,1,1,1,1,0,0,304,0
EMP2276,13-06-2024,Finance,US,35,Female,Bachelors,4,1,1,0,1,1,1,1,441,0
EMP2277,30-06-2024,HR,Canada,44,Male,Bachelors,13,0,1,1,1,1,1,1,424,0
EMP2278,10-08-2024,Marketing,India,46,Female,Masters,1,1,1,1,0,1,1,0,383,1
EMP2279,06-11-2024,Engineering,Germany,36,Female,Bachelors,2,0,1,0,1,1,1,1,295,0
EMP2280,07-01-2024,Finance,Germany,35,Male,Masters,13,1,1,1,1,1,1,1,599,0
EMP2281,25-11-2024,Finance,Singapore,45,Female,Bachelors,5,0,0,1,1,1,1,1,276,0
EMP2282,19-09-2024,Engineering,UK,43,Female,Bachelors,2,0,1,1,1,1,1,1,343,0
EMP2283,09-06-2024,Finance,Germany,24,Female,PhD,2,0,1,1,1,1,1,0,445,0
EMP2284,30-05-2024,Engineering,India,45,Male,Bachelors,11,0,1,0,1,1,1,0,455,0
EMP2285,25-03-2024,Marketing,UK,44,Female,Bachelors,5,0,1,1,1,1,0,1,521,0
EMP2286,26-05-2024,HR,US,40,Male,Masters,4,0,0,1,1,1,1,1,459,0
EMP2287,21-04-2024,Engineering,Germany,46,Female,Bachelors,9,1,0,0,1,1,1,1,494,0
EMP2288,05-02-2024,Sales,UK,33,Female,Bachelors,8,0,0,1,1,1,0,0,570,1
EMP2289,11-10-2024,Engineering,India,23,Male,Masters,0,0,1,1,1,0,1,1,321,0
EMP2290,06-07-2024,Finance,Singapore,24,Female,Bachelors,12,1,0,0,1,1,1,0,418,1
EMP2291,22-03-2024,Marketing,Canada,39,Male,Bachelors,2,0,0,1,1,1,0,1,524,0
EMP2292,02-01-2024,Product,Canada,22,Female,Bachelors,2,0,1,1,1,0,0,1,604,1
EMP2293,29-10-2024,Marketing,India,41,Male,Bachelors,10,0,1,0,1,1,0,0,303,1
EMP2294,15-07-2024,Product,India,42,Male,Masters,5,1,1,1,1,1,0,1,409,0
EMP2295,11-01-2024,Engineering,Canada,27,Male,Masters,7,0,1,1,1,1,0,1,595,0
EMP2296,21-08-2024,HR,Singapore,26,Male,Bachelors,2,0,1,0,1,1,1,1,372,0
EMP2297,13-07-2024,Sales,UK,22,Male,Masters,2,0,1,1,1,1,0,1,411,0
EMP2298,28-04-2024,Marketing,Canada,40,Male,PhD,5,0,1,1,1,1,1,0,487,0
EMP2299,20-01-2024,Finance,India,22,Female,Bachelors,7,0,1,1,1,1,1,0,586,0
EMP2300,17-09-2024,Product,Germany,48,Male,Masters,5,1,1,1,1,1,1,1,345,0
EMP2301,19-10-2024,Finance,US,42,Female,Bachelors,12,1,1,1,0,1,1,1,313,0
EMP2302,12-09-2024,HR,Singapore,42,Male,Masters,11,0,0,0,1,1,1,1,350,0
EMP2303,09-08-2024,Product,Singapore,37,Female,Masters,13,0,1,1,1,1,0,1,384,0
EMP2304,13-08-2024,Marketing,Germany,33,Female,Bachelors,9,1,0,0,1,1,0,0,380,1
EMP2305,22-02-2024,Engineering,Germany,48,Male,Bachelors,2,0,1,1,1,0,1,0,553,0
EMP2306,20-12-2024,Finance,India,43,Female,Bachelors,3,0,0,0,1,0,1,1,251,1
EMP2307,07-12-2024,HR,Canada,29,Female,Bachelors,0,0,1,1,1,1,1,1,264,0
EMP2308,29-12-2024,Marketing,UK,47,Male,Bachelors,12,0,1,1,1,1,1,1,242,0
EMP2309,06-10-2024,Marketing,Singapore,37,Male,Masters,7,1,1,1,0,1,1,1,326,0
EMP2310,21-03-2024,Marketing,Singapore,49,Male,Bachelors,3,0,1,1,1,1,1,1,525,0
EMP2311,20-07-2024,Marketing,Germany,22,Female,Bachelors,5,0,1,0,1,1,0,1,404,0
EMP2312,06-06-2024,Product,Canada,25,Female,Masters,10,0,1,1,0,1,1,1,448,0
EMP2313,29-04-2024,Marketing,Singapore,31,Female,Bachelors,2,1,0,1,1,1,1,0,486,0
EMP2314,28-02-2024,Finance,UK,32,Female,Masters,10,0,1,1,0,1,0,1,547,1
EMP2315,02-08-2024,HR,Germany,38,Male,Masters,11,0,1,1,1,1,0,1,391,0
EMP2316,07-05-2024,Product,UK,46,Female,Bachelors,10,0,0,1,0,1,1,1,478,0
EMP2317,11-08-2024,Marketing,Canada,48,Female,Bachelors,5,0,1,0,0,1,1,1,382,1
EMP2318,27-07-2024,Sales,Singapore,44,Male,Bachelors,11,0,1,1,1,0,1,0,397,0
EMP2319,24-04-2024,Sales,US,28,Male,Masters,10,0,1,1,1,1,1,1,491,0
EMP2320,27-07-2024,HR,Singapore,33,Male,Bachelors,8,0,1,1,0,0,1,0,397,1
EMP2321,14-01-2024,Engineering,Canada,42,Female,Masters,8,0,1,1,1,1,1,1,592,0
EMP2322,09-01-2024,Engineering,Singapore,28,Male,Masters,9,1,1,1,1,1,0,1,597,0
EMP2323,09-02-2024,Product,Singapore,33,Female,Bachelors,2,0,1,1,1,1,1,1,566,0
EMP2324,24-08-2024,Product,India,36,Female,Masters,2,0,1,0,1,1,1,0,369,0
EMP2325,07-10-2024,Product,Singapore,23,Female,Bachelors,3,0,0,0,1,1,0,0,325,1
EMP2326,24-12-2024,Engineering,Singapore,35,Female,Masters,11,0,1,1,1,1,1,1,247,0
EMP2327,19-07-2024,Sales,UK,34,Male,Bachelors,6,0,1,0,1,1,1,1,405,0
EMP2328,02-09-2024,Engineering,US,25,Female,Masters,2,1,0,1,1,1,1,1,360,0
EMP2329,04-10-2024,Finance,UK,35,Male,Bachelors,9,1,0,0,1,0,1,1,328,1
EMP2330,22-08-2024,Marketing,UK,35,Female,Masters,7,0,1,0,0,1,1,0,371,1
EMP2331,04-01-2024,Product,Germany,37,Female,Bachelors,10,0,1,1,1,1,1,1,602,0
EMP2332,02-06-2024,Sales,India,28,Male,Bachelors,7,0,1,1,0,0,1,1,452,1
EMP2333,29-01-2024,HR,UK,40,Male,Bachelors,5,0,1,1,1,1,1,1,577,0
EMP2334,18-04-2024,HR,Canada,23,Male,Bachelors,3,0,1,1,1,1,1,1,497,0
EMP2335,07-04-2024,Marketing,Canada,31,Female,Masters,10,0,0,1,1,1,1,1,508,0
EMP2336,02-08-2024,Sales,Singapore,39,Male,Masters,11,1,0,1,1,1,1,1,391,0
EMP2337,19-10-2024,Engineering,Germany,38,Male,Bachelors,10,0,1,1,1,1,1,1,313,0
EMP2338,15-03-2024,Engineering,India,26,Female,Bachelors,4,0,1,1,0,1,0,1,531,1
EMP2339,21-11-2024,Finance,India,33,Male,Bachelors,11,1,0,1,1,1,0,0,280,1
EMP2340,25-05-2024,Finance,Singapore,27,Male,Bachelors,1,0,1,1,1,1,1,1,460,0
EMP2341,07-05-2024,Engineering,Canada,43,Female,Bachelors,12,0,1,0,0,1,1,1,478,1
EMP2342,06-12-2024,HR,US,30,Female,Bachelors,5,0,1,0,1,0,1,1,265,0
EMP2343,11-02-2024,Product,Germany,41,Female,Bachelors,2,0,1,1,1,1,1,1,564,0
EMP2344,21-12-2024,HR,Singapore,22,Female,Bachelors,14,1,1,1,1,0,1,1,250,0
EMP2345,10-02-2024,Finance,Germany,43,Male,PhD,5,1,0,1,0,1,1,1,565,0
EMP2346,03-02-2024,Marketing,Canada,36,Male,Bachelors,11,1,0,1,1,1,1,0,572,0
EMP2347,17-01-2024,Engineering,Canada,42,Male,Bachelors,4,1,1,1,1,1,1,0,589,0
EMP2348,13-06-2024,Finance,US,47,Female,Masters,13,0,1,1,1,1,1,1,441,0
EMP2349,01-06-2024,Finance,US,27,Female,Masters,1,1,1,1,1,1,1,1,453,0
EMP2350,16-03-2024,Product,India,40,Male,Bachelors,14,1,0,1,1,1,1,1,530,0
EMP2351,27-03-2024,Engineering,Germany,39,Male,Masters,11,0,1,1,1,1,1,0,519,0
EMP2352,26-04-2024,Product,Germany,27,Female,Masters,12,0,0,0,1,1,1,1,489,0
EMP2353,27-12-2024,Engineering,Canada,34,Female,Bachelors,13,0,0,1,1,1,0,0,244,1
EMP2354,07-12-2024,Product,India,22,Male,Bachelors,4,0,1,1,1,1,0,0,264,1
EMP2355,27-01-2024,HR,Singapore,44,Female,Bachelors,4,0,1,1,1,1,1,1,579,0
EMP2356,08-11-2024,Marketing,Germany,44,Male,Bachelors,13,1,0,1,1,1,1,1,293,0
EMP2357,13-10-2024,Marketing,India,47,Male,Bachelors,8,1,0,1,1,0,1,0,319,1
EMP2358,13-05-2024,Engineering,India,34,Male,Masters,10,0,1,0,1,1,0,1,472,0
EMP2359,06-08-2024,Sales,Canada,28,Female,Bachelors,7,0,1,1,1,0,1,0,387,1
EMP2360,16-06-2024,Finance,India,36,Female,Bachelors,11,1,1,1,0,1,0,0,438,1
EMP2361,07-04-2024,Finance,US,33,Female,Bachelors,11,0,1,0,1,1,1,1,508,0
EMP2362,24-09-2024,Engineering,US,48,Female,Bachelors,6,0,1,1,1,1,0,1,338,0
EMP2363,24-08-2024,Product,UK,47,Male,Masters,14,1,0,1,1,1,1,1,369,0
EMP2364,04-11-2024,Sales,Canada,22,Male,Bachelors,14,1,0,1,1,1,1,0,297,0
EMP2365,21-06-2024,HR,Singapore,36,Male,Masters,11,1,1,1,1,1,1,0,433,0
